샤오미 QC3.0+USB-PD 22.5W 8세대 보조배터리 P16ZM 10000mAh ※ 보조배터리 / 유선(분리형) /배터리 리튬폴리머 / 최대용량: 10,000mAh / 37Wh /출력방식 3포트 / C타입:1포트 / A타입:2포트 /입출력 최대출력: 22.5W /고속충전 USB-PD / QC3.0 / 두께(높이):22.5mm / 무게:225g /부가기능 LED표시
바이퍼럭스 클레버 타키온 QC3.0+USB-PD PPS 144W 보조배터리 CTB-21CAP 20000mAh ※ 보조배터리 / 유선(분리형) / 완충시간: 약:1시간 /배터리 최대용량: 20,000mAh /출력방식 3포트 / C타입:2포트 / A타입:1포트 /입출력 최대출력: 144W / PD단일: 최대100W / 입력전력: 최대100W /고속충전 USB-PD3.0 / PPS / QC3.0 /규격 가로:83mm / 세로:133mm / 두께(높이):26.7mm / 무게:426g /부가기능 배터리잔량표시 / LED표시 / 기내반입가능
리예코퍼레이션 20W 맥세이프 보조배터리 10000mAh ※ 보조배터리 / 무선 / Qi인증 /배터리 최대용량: 10,000mAh /출력방식 무선+1포트 / C타입:1포트 / 무선패드:1개 /입출력 최대출력: 20W / 무선출력: 최대15W / 입력전력: 최대18W /규격 가로:65mm / 세로:90mm / 두께(높이):20mm / 무게:187g /부가기능 맥세이프 / 맥세이프링증정
베이스어스 20W 마그네틱 무선 보조배터리 PPCXM10 10000mAh ※ 보조배터리 / 유선(분리형)+무선 / Qi인증 /배터리 리튬폴리머 / 최대용량: 10,000mAh /출력방식 무선+1포트 / C타입:1포트 / 무선패드:1개 /입출력 최대출력: 20W / 무선출력: 최대15W / 입력전력: 최대18W /규격 가로:68.9mm / 세로:104.6mm / 두께(높이):20mm / 무게:208g /부가기능 맥세이프 / 기내반입가능
벡셀 LAB QC3.0+USB PD 20W 보조배터리 BPB-110 10000mAh ※ 보조배터리 / 유선(분리형) / 완충시간: 약:2시간 /배터리 리튬폴리머 / 최대용량: 10,000mAh / 37Wh /출력방식 2포트 / C타입:1포트 / A타입:1포트 /입출력 최대출력: 20W / PD단일: 최대20W / 입력전력: 최대18W /고속충전 USB-PD / QC3.0 /규격 가로:68mm / 세로:132mm / 두께(높이):12mm / 무게:197g /부가기능 배터리잔량표시 / LED표시 / 스마트IC
바운드랩 라플루 QC3.0+USB-PD 보조배터리 YT-2030 60000mAh ※ 보조배터리 / 유선(분리형) / 완충시간: 약:6시간 이상 /배터리 리튬폴리머 / 최대용량: 60,000mAh / 222Wh /출력방식 5포트 / C타입:1포트 / A타입:4포트 /입출력 최대출력: 60W / PD단일: 최대22.5W / 입력전력: 최대20W /고속충전 USB-PD / PPS / QC3.0 /규격 가로:85mm / 세로:135mm / 두께(높이):81mm / 무게:1260g /부가기능 플래시라이트 / 배터리잔량표시 / LED표시 / 손전등기능
샤오미 30W 무선충전 스탠드 보조배터리 WPB25ZM 10000mAh ※ 보조배터리 / 유선(분리형)+무선 / Qi인증 / 완충시간: 약:4시간 /배터리 리튬이온 / 최대용량: 10,000mAh / 37Wh /출력방식 무선+2포트 / C타입:1포트 / A타입:1포트 / 무선패드:1개 /입출력 최대출력: 30W / 무선출력: 최대30W / 입력전력: 최대18W /규격 가로:70.6mm / 세로:151.9mm / 두께(높이):18.35mm /부가기능 FOD / LED표시 / 기내반입가능 / 거치기능 / 충전받침대
디엠케이코리아 밸류엠 QC3.0+USB-PD 100W 메탈 보조배터리 VM-PM20CPQ 20000mAh ※ 보조배터리 / 유선(분리형) /배터리 리튬폴리머 / 최대용량: 20,000mAh /출력방식 4포트 / C타입:2포트 / A타입:2포트 /입출력 최대출력: 100W /고속충전 USB-PD / PPS / QC3.0 /규격 가로:78mm / 세로:136mm / 두께(높이):25mm / 무게:427g /부가기능 배터리잔량표시 / LED표시
이지넷유비쿼터스 NEXTU QC3.0+USB-PD 22.5W 보조배터리 1006QPB MINI 10000mAh ※ 보조배터리 / 유선(분리형) /배터리 리튬폴리머 / 최대용량: 10,000mAh /출력방식 2포트 / C타입:1포트 / A타입:1포트 /입출력 최대출력: 22.5W / PD단일: 최대20W / 입력전력: 최대18W /고속충전 USB-PD / QC3.0 /규격 가로:96mm / 세로:64mm / 두께(높이):16mm / 무게:160g /부가기능 배터리잔량표시 / LED표시
APPLE 맥세이프 배터리 팩 1460mAh ※ 보조배터리 /배터리 최대용량: 1,460mAh /출력방식 C타입:1포트 /입출력 최대출력: 5W /부가기능 맥세이프
디엠케이코리아 SPEEDY QC3.0+USB-PD 슬림 핏 보조배터리 SPE-PA20DPQ 20000mAh ※ 보조배터리 / 유선(분리형) /배터리 리튬폴리머 / 최대용량: 20,000mAh /출력방식 3포트 / C타입:1포트 / A타입:2포트 /입출력 최대출력: 22.5W / 입력전력: 최대18W /고속충전 USB-PD3.0 / QC3.0 /규격 가로:68mm / 세로:147mm / 두께(높이):28.2mm / 무게:415g /부가기능 배터리잔량표시
ANKER 334 맥고 보조배터리 A1642 10000mAh ※ 보조배터리 / 유선(분리형)+무선 /배터리 최대용량: 10,000mAh /출력방식 무선+2포트 / C타입:1포트 / A타입:1포트 / 무선패드:1개 /입출력 최대출력: 20W / 무선출력: 최대7.5W / 입력전력: 최대15w /규격 가로:70mm / 세로:107mm / 두께(높이):18mm / 무게:206g /부가기능 맥세이프
ANKER 맥고 622 마그네틱 보조배터리 A1611 5000mAh ※ 보조배터리 / 유선(분리형) /배터리 리튬폴리머 / 최대용량: 5,000mAh /출력방식 1포트 / C타입:1포트 /규격 가로:66.5mm / 세로:105mm / 두께(높이):13mm / 무게:142g /부가기능 맥세이프 / 거치기능
액티몬 USB-PD 20W 맥세이프 보조배터리 MON-10000-MAGSAFE 10000mAh ※ 보조배터리 / 유선(분리형)+무선 /배터리 최대용량: 10,000mAh /출력방식 무선+1포트 / C타입:1포트 / 무선패드:1개 /입출력 최대출력: 20W / PD단일: 최대20W / 무선출력: 최대15W / 입력전력: 최대18W /고속충전 USB-PD /규격 가로:66.5mm / 세로:102.4mm / 두께(높이):19mm / 무게:196g /부가기능 맥세이프 / LED표시
베이스어스 20W 맥세이프 무선 보조배터리 PPCXZ10 10000mAh ※ 보조배터리 / 무선 / Qi인증 /배터리 최대용량: 10,000mAh /출력방식 무선+1포트 / 무선패드:1개 /입출력 최대출력: 20W / PD단일: 최대18w / 무선출력: 최대15W / 입력전력: 최대18w /규격 가로:69.7mm / 세로:117.3mm / 두께(높이):20.3mm / 무게:220g /부가기능 맥세이프 / 배터리잔량표시 / LED표시 / 기내반입가능 / 거치기능
디엠케이코리아 밸류엠 QC3.0+USB-PD 100W 메탈 보조배터리 VM-PM40CPQ 40000mAh ※ 보조배터리 / 유선(분리형) /배터리 리튬폴리머 / 최대용량: 40,000mAh / 148Wh /출력방식 4포트 / C타입:2포트 / A타입:2포트 /입출력 최대출력: 100W / 입력전력: 최대100W /고속충전 USB-PD / PPS / QC3.0 /규격 가로:78mm / 세로:136mm / 두께(높이):48mm / 무게:745g /부가기능 배터리잔량표시 / LED표시
벨킨 맥세이프 마그네틱 무선충전 보조배터리+스탠드 BPD004bt 5000mAh ※ 보조배터리 / 유선(분리형)+무선 / Qi인증 /배터리 최대용량: 5,000mAh /출력방식 무선+1포트 / C타입:1포트 / 무선패드:1개 /입출력 최대출력: 10W / 무선출력: 최대7.5W / 입력전력: 최대10W /규격 가로:94.7mm / 세로:64.4mm / 두께(높이):16.6mm / 무게:150g /부가기능 맥세이프 / FOD / LED표시 / 거치기능
MAXTILL USB-PD 97W 보조배터리 GM-PW6097 60000mAh ※ 보조배터리 / 유선(분리형) /배터리 최대용량: 60,000mAh / 222Wh /출력방식 4포트 / C타입:2포트 / A타입:2포트 /입출력 최대출력: 97W / PD단일: 최대60W /고속충전 USB-PD /규격 가로:79mm / 세로:178mm / 두께(높이):56mm / 무게:1068g /부가기능 플래시라이트 / 배터리잔량표시
